system:index,analysis_area_km2,buffer_radius_m,built_percent_5km2,lat,lon,pervious_percent_5km2,recharge_recommended,.geo
1456,5,1262,5.306941090218311,25.175115157545605,68.77531459623432,94.69305890978168,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.77531459623432,25.175115157545605]}"
1457,5,1262,6.040020391917628,25.175115157545605,68.8253148249484,93.95997960808238,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.8253148249484,25.175115157545605]}"
1458,5,1262,8.596092167681153,25.175115157545605,68.8753150536625,91.40390783231885,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.8753150536625,25.175115157545605]}"
1459,5,1262,12.777208390912728,25.175115157545605,68.9253152823766,87.22279160908727,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.9253152823766,25.175115157545605]}"
1460,5,1262,7.456813682090245,25.175115157545605,68.97531551109068,92.54318631790976,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.97531551109068,25.175115157545605]}"
1461,5,1262,3.2698526512284944,25.175115157545605,69.02531573980478,96.73014734877151,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.02531573980478,25.175115157545605]}"
1462,5,1262,8.10640328992659,25.175115157545605,69.07531596851888,91.89359671007341,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.07531596851888,25.175115157545605]}"
1463,5,1262,6.950261184741876,25.175115157545605,69.12531619723296,93.04973881525812,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.12531619723296,25.175115157545605]}"
1464,5,1262,4.730375183124656,25.175115157545605,69.17531642594706,95.26962481687535,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.17531642594706,25.175115157545605]}"
1465,5,1262,1.3794765781021217,25.175115157545605,69.22531665466116,98.62052342189787,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.22531665466116,25.175115157545605]}"
1466,5,1262,5.065143120745341,25.175115157545605,69.27531688337525,94.93485687925465,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.27531688337525,25.175115157545605]}"
1467,5,1262,3.647315237285252,25.175115157545605,69.32531711208934,96.35268476271474,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.32531711208934,25.175115157545605]}"
1468,5,1262,3.8579126351812403,25.175115157545605,69.37531734080343,96.14208736481876,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.37531734080343,25.175115157545605]}"
1469,5,1262,1.4850180896929017,25.175115157545605,69.42531756951753,98.5149819103071,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.42531756951753,25.175115157545605]}"
1470,5,1262,6.036364183363844,25.175115157545605,69.47531779823161,93.96363581663616,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.47531779823161,25.175115157545605]}"
1471,5,1262,14.526573887667391,25.175115157545605,69.52531802694571,85.4734261123326,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.52531802694571,25.175115157545605]}"
1472,5,1262,46.97926633077919,25.175115157545605,69.57531825565981,53.02073366922081,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.57531825565981,25.175115157545605]}"
1473,5,1262,9.561836405410308,25.175115157545605,69.62531848437389,90.4381635945897,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.62531848437389,25.175115157545605]}"
1474,5,1262,6.73469653813105,25.175115157545605,69.67531871308799,93.26530346186895,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.67531871308799,25.175115157545605]}"
1475,5,1262,0.0,25.175115157545605,69.72531894180209,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.72531894180209,25.175115157545605]}"
1476,5,1262,0.04566483159705499,25.175115157545605,69.77531917051617,99.95433516840295,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.77531917051617,25.175115157545605]}"
1477,5,1262,0.0,25.175115157545605,69.82531939923027,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.82531939923027,25.175115157545605]}"
1478,5,1262,0.0,25.175115157545605,69.87531962794436,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.87531962794436,25.175115157545605]}"
1479,5,1262,0.0,25.175115157545605,69.92531985665845,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.92531985665845,25.175115157545605]}"
1480,5,1262,11.82689800608003,25.175115157545605,69.97532008537254,88.17310199391997,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.97532008537254,25.175115157545605]}"
1481,5,1262,0.0,25.175115157545605,70.02532031408664,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.02532031408664,25.175115157545605]}"
1482,5,1262,0.0,25.175115157545605,70.07532054280072,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.07532054280072,25.175115157545605]}"
1483,5,1262,0.8164866040969393,25.175115157545605,70.12532077151482,99.18351339590306,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.12532077151482,25.175115157545605]}"
1484,5,1262,0.0,25.175115157545605,70.17532100022892,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.17532100022892,25.175115157545605]}"
1485,5,1262,0.0,25.175115157545605,70.225321228943,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.225321228943,25.175115157545605]}"
1486,5,1262,0.0,25.175115157545605,70.2753214576571,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.2753214576571,25.175115157545605]}"
1487,5,1262,0.0,25.175115157545605,70.3253216863712,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.3253216863712,25.175115157545605]}"
1488,5,1262,0.0,25.175115157545605,70.37532191508528,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.37532191508528,25.175115157545605]}"
1489,5,1262,0.0,25.175115157545605,70.42532214379938,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.42532214379938,25.175115157545605]}"
1490,5,1262,0.0,25.175115157545605,70.47532237251347,100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.47532237251347,25.175115157545605]}"
